	id	puzzle	solution	clues	difficulty
364	365	.8..9.5...7.....62.64..81.............5...7.173..52......93....2485...9......4...	182796543973415862564328179419873256825649731736152984651937428248561397397284615	25	3.5
365	366	.3..2..41..8.193.......6.7...4..1.8..8.....6.6....3...1.67...........2....79..8..	935827641768419352412356978274691583583274169691583724126738495849165237357942816	24	0.0
366	367	.93...........16..1....58....9.....7.64....2..75..3......418.7...7.2...9....9...8	493682751758931642126745893819254367364879125275163984932418576587326419641597238	24	3.5
367	368	.4....5..1..9.6..3.7......67.6....4..3......8....816....4...1.....8..29..9..4....	643278519128956473975413826786532941231694758459781632564329187317865294892147365	23	2.4
368	369	3.....7....638.1..79........4.....7.......42.9.12...3......4.....5..1..4....32..8	318469752526387149794125683842513976653798421971246835139854267285671394467932518	23	0.0
369	370	.6.5.......4.8..2...2......6...1.....8..39....7....361...8..2.5......43..21..3...	368572194754981623912364578643217859185639742279458361437896215896125437521743986	23	0.0
370	371	..4...3.....3849....8.1..72..946...121............5...85.........6..8.25.9.5.....	964257318127384956538619472789462531215893764643175289852741693476938125391526847	25	0.0
371	372	.....78..1....6..2.72..9..3....78...7..12.3.....5...1...1....67..4.6.....9.....5.	346257891189436572572819643913678425765124389428593716831945267254761938697382154	24	0.0
372	373	....19.....7......46..2..7..3...49....91.....7...5........6..4...5..7.26.8....3..	823719465597486213461523879238674951659132784714958632972361548345897126186245397	22	1.6
373	374	..74.82...6....4.53.4...7.........5.5..7.3..11.68.2.7......6..8..3..1..6...5.....	957418263261937485384625719738149652542763891196852374415376928873291546629584137	26	1.7
374	375	89.3..6.5..6...2..57............9...7....2.3.....71.4...98....2.........315.6....	891324675436758219572196384168439527754682931923571846649813752287945163315267498	23	0.0
375	376	.......6..962..34.2.41..8...37..5..294...1.......7....86.....3.3....41....1....8.	183947265796258341254136879637895412948621753512473698865712934379584126421369587	26	0.0
376	377	...9.4.8...1.739..7...52..3.9.5.6....4....3..8...2..5.....15.........87.32.......	253964187461873925789152463197536248542798316836421759978215634615349872324687591	25	0.0
377	378	.....94..4...1....1.6.........5...84.6.9..5.....6.7..3...84.31......6..7..3....2.	738269451459713268126458739972531684361984572584627193697842315215396847843175926	23	0.0
378	379	.581........3.841....6...3.6..5....9.9......353..7..2..6.7.5.9.....92...1........	358149672976328415214657938682531749497286153531974826863715294745892361129463587	25	0.0
379	380	.........42....5.1..5.42.7..1.75.3.......4......86...41....3..8.93..5.6.2.8......	671598243429637581385142679814759326967324815532861794146273958793485162258916437	25	1.2
380	381	.32....5.45..3..9..7.8........7........9.1.6.8..4...3...7..6.2...6.....5.9.2..17.	932174658458632791671859342564723819723981564819465237187596423246317985395248176	25	0.0
381	382	..3..1.2.17..3.....2.9.........9..8.69.........18...56...5.7..2.3..8..71...1.....	983761425175234698426958713752396184698415237341872956819547362234689571567123849	24	0.0
382	383	9.6.5..2......37.4....2............1....41.7..482......8..193....3...5..694..8...	976854123852193764431627985327986451569341872148275639285719346713462598694538217	25	0.0
384	385	73....2.9............4..8.....6.152..18.........24....4..86...1......7..52.1...6.	736518249894726315152493876947681523218375694365249187473862951681954732529137468	23	1.0
385	386	76.5.31....3.....29.1..8.............34..6..8...7..3..8..4...2.2.6.8...7...26..9.	762543189483971562951628734627834915534196278198752346879415623216389457345267891	26	0.0
386	387	6...97.3..18....7.9..6.3.1.74..6.....6..54...............3...65.....57.9..5...2..	624197538318542976957683412743269851261854397589731624492378165136425789875916243	25	1.2
387	388	5.7..91....156...943..........8..7...8..56...21.....6....4.3..........76......58.	567349128821567439439218657956832741784156293213794865675483912148925376392671584	24	0.0
388	389	.2.7..54..4..........1.8..21..5....6...283.7..53....8.......7..9..8...514....2...	321769548849325617765148392178594236694283175253617984586431729932876451417952863	25	1.9
389	390	.5.4...61.76......2...7.....12.3.....3..15..7..8.96....2......58..5............16	953482761176953284284671539512734698639815427748296153327168945861549372495327816	24	1.7
390	391	.9...5.23........4....91.7.1..3.96....85....2...8.2....42...1..87....4.......8...	691745823257683914483291576124379685768514392539862741342957168875126439916438257	24	1.1
391	392	.....7.2.7.....6.9.....17.54.6..8...8....53.7....7.1...32.....86..4.........2..3.	914567823753284619268391745476138952821945367395672184532716498689453271147829536	24	0.0
392	393	.......6.573..4.......31.9.2..67..4..15.9...63....8......72..1.......652......8..	891257463573964128426831795289673541715492386364518279638725914147389652952146837	25	2.4
393	394	..5...3.2..13.7....2.41.....46......8....2.75....63....3......7...5.4.6.2.......9	475689312681327954329415786946751823813942675752863491538296147197534268264178539	24	1.4
394	395	.4.5.2.3......8......79...2.9..4...38.......13....7..8.7...62.......3.5.5......9.	748512639912638475635794812291845763867329541354167928173956284489273156526481397	23	0.0
395	396	.9.7..5...2...6..8.....3...71.....8.......1....9.8.6....23..7.4.6749....4...2...1	693748512524916378871253496716534289248679135359182647982361754167495823435827961	25	0.0
396	397	.94......85.2...1..6...7.3.....7.5...298.1...3.....1.....3289........3..5......68	794136825853249716261587439618473592429851673375692184146328957982765341537914268	25	0.0
397	398	....1.2..5....9..7......4........839...65.....2........6352....8...6...119.7.3..6	937416258548239617216875493675142839389657142421398765763521984852964371194783526	24	1.6
398	399	.4.......2..5.......7.3..56....98..41.....72.....2...14.8..6....259..4..9.....1..	546872319231569847897431256762198534159643728384725691418356972625917483973284165	24	3.1
399	400	3.8.4.....627.....1.5....6..1......4...975....5.6.......952...1....38..7......3..	398246715462751893175893462916382574284975136753614289839527641621438957547169328	24	0.0
400	401	.84.2........65..1.....8...21.......4.863..7.7....9...8.9.1...2.6..8..4...13..6..	184923756973465821652178394215847963498631275736259418849716532367582149521394687	26	0.0
401	402	..2.......91.........897.......385.....1..7...4..6..18..3.5...6..7...3..2....68.9	862514937791623485435897621176238594528149763349765218983452176657981342214376859	24	1.7
402	403	.641....89......1478...3........7...15...6........8539.9.....5......2...3.75..6..	564179328923865714781423965238957146159346287476218539692734851815692473347581692	25	2.4
403	404	.5..72.8...9....41...96..2..8...6...4..8....9......87.9..635....7..2.....25..9...	354172986269583741817964523781296354432857169596341872948635217173428695625719438	26	0.0
404	405	64.5.18....7......829......5....3.1..6.9....5...2.73.........3....192.5.....8...2	643521897157849623829736541578463219362918475914257386281675934436192758795384162	25	0.0
405	406	.2..5..6.6.....23...1....95.134...5....7.....87..1.......9...2..8...25..2...61..8	328159764695847231741236895913428657564793182872615943157984326486372519239561478	26	1.3
406	407	..2.....98....63.4..6.59...38.17.....9...2.......9.8.....7.82.5...6...4.......6..	132487569859216374476359182385174926791862453264593817613748295928635741547921638	24	0.0
407	408	3..67..8.6.....1...9..3.....2........7.9...6..1..8..7.5..4.........1...4..75....9	351674982684295137792138546825746391473951268916382475568429713239817654147563829	22	0.0
408	409	.13.8..45.7..........2...7..3..48..2.8167....4..5.......5...4........3..9..15..27	613789245274315869859264173736948512581672934492531786365827491127496358948153627	26	0.0
409	410	79....8........95..2..8...65..3..2...37..5......14....16......9...5...3....47...2	791653824648721953325984716519368247437295681286147395164832579972516438853479162	24	2.8
410	411	....1.3...7.9....48..6..27......9.1......28.553..8...9.....15..1........3..87....	465217398271938654893645271782359416914762835536184729627491583148523967359876142	24	0.0
411	412	..19...8...5.......4..6..91.......695..8.....36......4.2...5...18..74..6.....3..7	631927485895431672247568391478312569519846723362759814724695138183274956956183247	24	2.4
412	413	...8..6..5...6..4..8..9.31...723...846......7.9.....3..4.312.8........2.3........	931824675572163849684795312157239468463581297298647531745312986819456723326978154	25	0.0
413	414	....2.4.5..9.....87..84..1...1..3..6..32..75.5..6........97.........6.2.8...5....	368721495419365278752849613271583946683294751594617382126978534945136827837452169	24	2.8
414	415	7..9....85.2...1.....3.8.4......9...2..4.7....4...68...6.......3........9.8..56.2	734912568582674193691358247876139425259487316143526879465293781327861954918745632	23	0.0
415	416	3....75....2.8.....5.96............18..3..74..9...185.4.875.2...3...96...6.......	386127594942583167157964382573648921821395746694271853418756239235419678769832415	26	3.0
416	417	.24.697..7....59.8.....4....9..3.2.............5...8.64.1.......8.6....2..6.....5	124869753763125948958374621897536214642981537315742896471258369589613472236497185	23	1.6
417	418	5..74..8......2..........32..1......9....3..16...78.5.2..5...6...7...3...5.6..92.	532749186178362594496815732721956843985423671643178259219537468867294315354681927	24	0.0
418	419	.35..6.....1.....5....9...16.4.8..9....7....8.7..13.4.3..8.7.2........5.4.9.....6	935176284741238965862495731614582397293764518578913642356847129187629453429351876	25	2.3
419	420	74.3.8.9......1..8..9..52.....2....9....8...68.2......9...1.45..1..5.67.27.......	746328195523941768189675234657234819491587326832196547968712453314859672275463981	26	0.0
420	421	.93...8.......2.9....1...346.....7.5.2.4.....8.........19.2..8.............3.75.1	193764852486532197572189634634918725927456318851273946719625483365841279248397561	22	1.2
421	422	...76.....7...9...2.1.3....9....75.25..6...9.4...1...8.....3..96.21.......4....1.	849761325375429186261538974916387542583642791427915638158273469632194857794856213	24	0.0
422	423	.....1..8.6.5..23..2...9.5.....9.3.4.3715..9.....6..71.1.......5.24...6.6........	375621948961548237428379156156792384837154692249863571713986425592417863684235719	26	1.3
424	425	....419.37...8..6..8.6....123............5.74......2...6..5..3...1..6....27..3..9	652741983713589462489632751235497816896125374174368295968254137341976528527813649	25	0.0
425	426	.3..8........3.2.64...59...8......9....7.......2..5..7..1..6.49.47.....1.....36..	235687914789134256416259783874362195563791428192845367321576849647928531958413672	23	3.5
426	427	3.2......7...9...6..8..6.12....5.3.9.......8....7.31..83.5..2....76.....5.......7	362415798751892436498376512624158379173924685985763124839547261247681953516239847	24	3.4
427	428	27......5.......6...937....5.1.3..42......6..9...2..57.8........5.6....4..7.4..2.	273168495815294763649375218561739842724581639938426157486952371352617984197843526	24	2.1
428	429	2.398..4........2..86..3.......65.3...1...5...2.8..4..8......9......625..69.4....	253981746197654823486723915978465132641372589325819467812537694734196258569248371	25	1.5
429	430	..7.52.4....6..5.....3...1.38......7..2...8..6......2..6...1...19.8.34......2..9.	837152946921684573546397218384219657712465839659738124263941785195873462478526391	24	1.3
431	432	....6.......7.15..163..27....6.....4.5.4..8.....6.8....71....9.9......8...28.3...	527964318498731526163582749786319254359427861214658937871245693935176482642893175	24	0.0
432	433	8...3.4.1.752......1...9..........47.....3..978....52.5...........5...32.36.4..5.	892635471475218396613479285359821647264753819781964523528397164147586932936142758	25	3.3
433	434	.4.2.9...1...7..84.9.....6..5.....4......35.1..16....3..97....67......1...21.4.3.	346289175125376984897451362253917648674823591981645723419738256738562419562194837	26	2.4
434	435	1.7.....49......8.5..9.1.......4.7.385...........362..72........19....6...8..7...	187625934962473185534981672296148753853792416471536298725869341319254867648317529	23	1.7
435	436	....1..8.1.87....4537.8..2..2.....197.6.4...5..4...7....1..4......6..9....5.3....	249316587168752394537489126823567419716948235954123768671294853382675941495831672	26	0.0
436	437	6......39..1....4..8...7...81.4.5.......3..75..9.2..1....9..4.193......2.........	625814739791356248483297156817465923246139875359728614572983461934671582168542397	23	0.0
437	438	2.......9.913.8...85..9..........138.8.62..9........72.65..........5......79...1.	236415789791368254854792361672549138183627495549831672965174823318256947427983516	24	2.0
438	439	..5.....8.1.6.9.....2.1.......7...46.39....7.....2.3.....8...514.3.7......6......	965247138314689527872315694521738946639154872748926315297863451483571269156492783	22	3.7
439	440	5....32.8..9..7..3...5.....3.2.8...9.....4.......6.5...2....94....3...6..716....5	516493278249817653738526194362785419195234786487961532623158947954372861871649325	24	0.0
440	441	....917....9.2...5.7.4....2.1.......652.8.........2..3..467...89..8...1...3....4.	236591784849726135571438962317954826652387491498162573124679358965843217783215649	25	1.1
441	442	......146..4..8.9.1.69....3....61.878...9..6..............4...865.2..9..2.3......	982753146534618792176924853395461287827395461461872539719546328658237914243189675	25	2.2
442	443	..438.6..19.........59.2.....8....1....8...424.3..689.63....1..57...3............	724381659196754238385962471258439716967815342413276895639548127571623984842197563	25	0.0
443	444	.....92.58...32..15...87.9.6....3..89.......6....7..5...4........13....9.6..41...	437169285896532471512487693645913728978254316123678954384795162751326849269841537	25	2.6
445	446	7.1.96..8.6.....5.9.....62.6..8....1..49..2...89.31.4...............8.65..8.2....	721596438863742159945183627632874591174965283589231746416359872297418365358627914	26	1.9
446	447	...92...4...5..92.....6..3.8..4....66......72.5.....8..86..9...51.3.4.....9.....7	175923864368547921924168735897432516641895372253716489786259143512374698439681257	25	3.5
447	448	8.13.......5....8.......2.4...4.5...9..8....1.4..3...83..9.6..5.5..1..4......2.63	821374596465291387793658214218465739936827451547139628382946175659713842174582963	25	1.6
448	449	....7..4..31...76.5....8.......6.9....3.9...1.4......3.......52..6.5....8..4.1...	698372145231945768574618239182563974763294581945187623419736852326859417857421396	22	0.0
449	450	....839.........5.9.65..2.3....6.8.4.1..7...6.2.9........8.7.....4.....95......6.	251683947843792651976541283397165824415278396628934175169857432784326519532419768	23	2.5
450	451	..528...36..5.3.71........2.8...17...7..9.........83..1983......6...4.......2..6.	715286493629543871834179652586431729371692584942758316198365247267814935453927168	25	0.0
451	452	2.5.3.1...4......8.6....5........7.9..3..4...47...1..3....8.3..9......82..16...9.	295837164347516928168942537612358749853794216479261853526489371934175682781623495	24	0.0
452	453	.379.............9..4....6..1.8........5...4.8.2431....2..6..74.....95.37..1..2..	637952418581643729294718365415897632379526841862431957928365174146279583753184296	25	0.0
453	454	...9.52...3.....89.....8.6.3.7.......8.1......9.26..5.......4.2....7.6.....8.9..3	678915234135642789924738165367584921582197346491263857819356472253471698746829513	23	0.0
455	456	.......651.....7....7.5.9...8.2.1379.....912...........23......6..7...9.....9653.	439178265152964783867352914586241379374589126291637458923815647645723891718496532	25	2.8
456	457	........9.8..7....4.6.391......9623.31..5...4...7.....5.....6...6...24.1.......9.	137624589982571346456839172874196235319258764625743918598417623763982451241365897	24	1.5
457	458	....5..4...3.4.2.....6..5..2.5.....64...7.3.97.9..1...6.......89.21...5......9...	196352847573948261824617593235894176418576329769231485641725938982163754357489612	24	2.6
458	459	...9.6.7.4.875.6....6.....1.49....3..8.1.5.....26....8....7.....7.53..........2..	523916874418752693796384521649827135387145962152693748864271359271539486935468217	24	0.0
459	460	2........3....957.8..5..924.1.6..2......54....8.....4...4..........91..8......65.	259476381341289576867513924415638297792154863683927145934865712526791438178342659	23	0.0
460	461	2.....69......9....3...57..4.8.5......73.61..39.4..5.6....4...18.6..........72...	285714693674239815139865724468951372527386149391427586752648931846193257913572468	25	3.0
461	462	.19....3......7....68.9.....762....39..3...2.....1679...3.4.9.........1.6.7....85	219864537345127869768593241476289153981375624532416798153648972894752316627931485	26	3.3
462	463	.......6.18...2.....5..72.4.9.....538.2..1.....7.4...2...1..4..6............28..5	274583961186492537935617284491276853852931746367845192523169478618754329749328615	23	1.0
463	464	.86...5.7...58.....5..73...1.3.9..62...3......2....8..4.............6..9..9...7.5	386419527791582634254673198173895462648327951925164873437958216512746389869231745	23	0.0
464	465	......56..3..9.7.....1.2.8...49.....1....73..5..41...64..7..2.....2..61....54....	241378569835694721967152483384965172196827345572413896419736258753289614628541937	25	0.0
465	466	...16.32..59.3..87....7....4......9.1....9.7.5.6...4......9..16......8...3.8...5.	847165329659234187312978564473651298128349675596782431285493716961527843734816952	25	2.6
466	467	6....519....4...78..8.1.5...7.......5....26...1.5.3.2...1.682..4...........3.1...	647835192195426378238719564372694815584172639916583427751968243463257981829341756	25	3.0
467	468	...........6.3.1.8..8.54..7.1...3......47...97...8.3.63.1..7.9..5.......9..6.25..	173826954546739128298154637819263475635471289724985316361547892452398761987612543	26	2.6
468	469	.......7..76..4.....1..6.294...3..9.3..65...22...8...7.8.....35.4.9........8..9..	524398671976214853831576429467132598398657142215489367689741235143925786752863914	25	1.7
469	470	5.2..6.....71......61...5......5..48.7....3.5..342..6.82......1...8.7........1..6	542976813387145692961382574296753148478619325153428967829564731614837259735291486	25	0.0
470	471	.3...8.6.7.......3...42...54.9........6.5...42.7.3...8.6.....579..........48...9.	532718469748596123691423785419687532386251974257934618863149257975362841124875396	24	0.0
471	472	4.7..............163..2.4..85...6..3.....2...7..41.....857..6.9....65.....4..37..	417589236528634971639127458852976143146352897793418562385741629971265384264893715	25	1.7
472	473	.1....7..7.86..3.4.....3..5..98....71...4.9...57...86.....1...3...9.........62...	315284796728695314694173285269851437183746952457329861972518643546937128831462579	24	0.0
473	474	.5.......8..7..3.....1.2.....8..3.4.5..8.79..96......7...3..4..62.4...1.4..61.5..	257934168814756329396182754178293645542867931963541287781325496625479813439618572	26	0.0
474	475	9....7..4.3..2........6.731.7..39..82...........7.6..55.......76..5.4.9.1.2......	951387264736421859824965731475239618269158473318746925543692187687514392192873546	25	0.0
475	476	1....3.6..94.........9.6.2...........32..4...5..3....1.7..8..43.4...15.2..9......	125843769694217358783956124418579236932164875567328491271685943346791582859432617	23	2.4
476	477	.8.45.........3..76.5........1...7.6....48..1..9....249..7.21....2.8....1....6...	387451269294863517615279438431925786726348951859617324968732145572184693143596872	24	1.5
477	478	.1...79..7....9.1....3.......4.2..8........4636.1.....4..5...3.2.8.9....1...3.8.2	613857924745269318829314657974625183581973246362148579496582731238791465157436892	25	1.4
478	479	...3...72....2.8....9..8.1..6..9.5.8...75.69.1.......7....35....2......9.341...5.	658314972341927865279568413763491528482753691195682347916235784527846139834179256	26	0.0
479	480	.4.3...6......2.3.83..9....27........9..6.54.3...5.......6.7.82..7...65......9...	742315869659872431831496725275984316198263547364751298513647982927138654486529173	24	1.5
480	481	8.9.6..2..6............7....4..3...5...5.16.....946..7..8...5615.1...2....4....38	859164723467352819132897456746238195983571642215946387378429561591683274624715938	26	1.2
481	482	..9...4..5......68.3.2.7..5.......4.....95...9.5.681......3....6...7..9..7354....	189356427527914368436287915768123549312495876945768132891632754654871293273549681	25	1.0
482	483	5..8...7..325.6..8....37.....5.9..2....3....6..7.6.1.......35.........8..43...21.	596842371732516948418937652365198724124375896987264135271483569659721483843659217	25	3.0
483	484	...9.......5324.9..8.....34..4..5.8..1....4...5..7.........82.717.6..3..........1	431986572765324198289751634694215783317869425852473916543198267178642359926537841	24	0.0
484	485	5..2.7..1...36..2...29..6.4.5...14.6.136..7....9............1......4...8..6.3....	564287391791364825832915674257891436413652789689473512948726153375149268126538947	25	1.7
485	486	....3.74....56....2...7..389...2.15...........56..78...3.15....8.2......61......3	598231746374568291261479538983624157127985364456317829739156482842793615615842973	25	2.6
486	487	.6....43.8......6....2....5.7...8....4..13...35...914........7.4.78..91...1..23..	962587431815394762734261895179458623246713589358629147593146278427835916681972354	26	3.7
487	488	...........2..9.814.5.3..92..34.....2...8.4........67...9....2475.2.1......8.....	987512346632749581415638792593476218276185439148923675869357124754291863321864957	24	2.2
488	489	..3..6.7....2.......6.9..48.....34.6.6....73......75..5...2.....1.7.5.9...4...8..	243586971981274653756391248127953486465812739398647512539428167812765394674139825	24	2.9
490	491	.5...1.2......69.49..4..1....26..4..8.974...........93....67.....1...8.947..9.3..	354981627127536984986472135732659418819743256645218793293867541561324879478195362	27	2.9
491	492	.1.9..657.89........5..13..2.7.54.....1..2.35....1.............3...7.....4.....68	413928657689537142725461389237654891961782435854319276176845923398276514542193768	24	0.0
492	493	23.6....51..2..........84...8..9.3..6...21...9....6.5...9....6...41....935.....4.	238649175147253698596718423482597316675321984913486752729834561864175239351962847	25	2.8
493	494	..1..3...64..5..8.8.......152.38.4...6.......4...71.3....7.8.2.7.2.....6........3	271893564649152387835647291527386419163429758498571632314768925782935146956214873	25	1.3
494	495	..89.3..5273.584..5......87.5.2......3....69.....34......6....3....49..6.2..1..4.	648973125273158469591462387854296731732581694169734852487625913315849276926317548	28	0.0
495	496	.....6...73...8.....4..9.51..3.....68..1..324.5..6...7...8..2..4.6.....31........	512476938739518642684239751943782516867195324251364897375841269426957183198623475	24	0.0
496	497	6..4......4.3.6.5.3.58...7...7.1....2.9..8.3.....3...7..8.9.......5..8...2....1..	672459318841376259395821674437215986259768431186934527568192743913547862724683195	24	0.0
497	498	.1.5...4.98..4.........13....4.5..2.....6..13...9....6...7....41.7..26..6.94.....	216539748983647251475821369364158927798264513521973486852796134147382695639415872	25	3.7
498	499	......2...43..8......3.5.9.6...7..12..7..28.4....3.67...594..26..6...5........7..	589417263243698157761325498638574912957162834412839675875941326126783549394256781	26	0.0
499	500	74...1......5...2....2.......4.9.68.......71...9.12....976.4.....8......3.....15.	742931865961548327835276491514397682283465719679812543197654238458123976326789154	23	0.0
500	501	...1....7.4...58....6..8.4....61..2.........69...53.7....3.....3.9.824...5.4....8	825134697743965812196728543438617925517249386962853174684371259379582461251496738	25	0.0
501	502	....4.....8.1..7..7.....5...4...2.7.....97...8.94....3..423.....2...93.1.6.....9.	295743186486125739731986524143862975652397418879451263914238657528679341367514892	24	2.4
502	503	..2.8....34..5.9..8....1.5...71.3....3.....4.....6....67.9..8...9..4...6...5....1	752489613341657982869231754427193568936825147518764329674912835195348276283576491	24	1.0
503	504	..5..3.6.....7...2...85....29.3...5......8.26...76...3.3...1....17.......58...4..	845123769163479582729856314296314857374598126581762943432981675917645238658237491	24	0.0
504	505	..1......5.37..6.....25..7.1..5.7.82.2.3...6.......4...9...8....4....1.......3..6	271836549583749621469251378134567982928314765657982413396178254842695137715423896	23	1.6
505	506	..5.2...726...8..5...15..4....7.....59.4.......7...8.........31..1..6...7..5..92.	915624387264378195873159642486735219592481763137962854629847531351296478748513926	24	3.0
506	507	...3.9.141....5.92.4.....5.2...6.....8.........1.4..7.6.......77....3.4...9.8.5..	875329614163475892942816753297561438486937125531248976654192387718653249329784561	24	1.5
507	508	.6.41...8.......1...9.5...3.41..5....3.64..79....7..3....2....55....9.....6....94	267413958453928617189756243741395826832641579695872431918234765574169382326587194	25	0.0
508	509	......7.1..3.69....95.72...3.6.......52..7......62...4..4...27..3......67.....8..	628435791173869452495172368346581927852947613917623584584316279239758146761294835	24	2.9
509	510	.65...9..........1..271.845......1.......4.....4287....2...3.1.....4...7..78...53	165438972478925361392716845786359124253164789914287536529673418831542697647891253	25	2.5
510	511	.......47.2.7....841.9.5.6....39.....9......5..4..6.8...5...721....3......8.6....	589623147623714598417985263152398674896472315734156982365849721941237856278561439	24	1.0
511	512	4.8...3...5..91.2...6....1..9....8.71....4......58.....3...72.....4.......9.2.53.	418752369357691428926843715294316857185274693673589142531967284862435971749128536	24	1.5
512	513	........7761....9...5.4...359.2.8.7.2....5.....7...8..42.........9....51....9.3..	342189567761352498985746213594238176218675934637914825423561789879423651156897342	24	1.0
513	514	...6..3..8....5..1.59......1......36.7..2..8.....697....3.84.1.6...9............7	217648359864935271359271468142857936976423185538169724793584612681792543425316897	23	3.2
514	515	....1.8...7...4..6...67..4..8..2..6.42....9..5....8......5..2.7.9...658.1..3.....	645213879973854126218679345781925463426137958539468712864591237392746581157382694	25	1.5
515	516	...62...3.2...3.9.6.4.......1...72..26....54..5.9...8.3.....4.....7.9.......8...7	791624853825173694634598172918457236267831549453962781379215468186749325542386917	24	0.0
516	517	......5.7.....126...5.8.4.1.48.3.6..9....8......79...4...45....6....2...2.7..3...	861324597493571268725689431148235679976148352532796814389457126654912783217863945	25	0.0
517	518	....834....6.9....5.4....2.9....216..2.6..9...5.........5.6.8...7.4.......3..7..5	792583416136294587584176329948752163327641958651938742215369874879425631463817295	24	0.0
518	519	.3.........6..14....58.469..7.9..15.5..47........2...6.........3.....5...4.6.7..2	934762815786591423125834697672983154513476289498125376259348761367219548841657932	24	0.0
519	520	....39...1.2.......7......1.6.2..1......935..8..7....9.4..573......1.9...2.9...7.	584139726192876453673524891469285137217493568835761249948657312756312984321948675	24	2.0
520	521	..89..46.9.32....1....4..9....6...27..95.73..1..........2...8.66....3...3.....7..	218975463943286571576341298435618927869527314127439685792154836684793152351862749	25	1.5
521	522	1...5793...2..9..5.531....6.7.6..8.3....1.592.4............6......8..7......7...9	164257938782369415953148276571692843638714592249583167817926354496835721325471689	26	0.0
522	523	62..8....78..61..3.........2.571..6.........5.3.9.21....8...9..........75..47...6	623584791789261453451397628245713869917846235836952174178635942364129587592478316	25	2.4
523	524	3.9...872..2..5...1...3...4..3.5.........79.....94.7...4.6.....2..7..4.8....1....	359461872462875391178239564793158246684327915521946783945682137216793458837514629	24	0.0
524	525	3.6....9......9.....8..176.7.......2.412.6.....9..5....1.7....4.5..1.6.8......3..	326857491174639285598421763765398142841276539239145876613782954457913628982564317	24	1.4
525	526	.8..572...6......53.....7.....2.94.7...........9631...6.............25..45...3.96	184957263267318945395426781516289437823745619749631852671594328938162574452873196	24	0.0
526	527	.92...6.37..9...8.368..1.4.....7...4...81.26....36...51.7..5...........1.8.....5.	592748613741936582368251749216579834953814267874362195137695428625483971489127356	27	2.4
527	528	.13....4.6..........89......3..7.4.1.71....5.9.....6...2.7....9.....83.5.....28..	513287946692541783748936512236875491471369258985124637824753169167498325359612874	23	0.0
528	529	2...8....5...3.8..7.....2.6..8..6..3.65..2.....7....18.....9........149..3..4....	249685137516237849783194256198476523365812974427953618654729381872361495931548762	23	0.0
529	530	.....76...3.....48..4..2...6.....5..92...57......1...6..7...48...3..4.7.....2...1	192847653736591248584362197648273519921685734375419826217936485863154972459728361	23	0.0
530	531	1...7.84.4.............5.6...6..7....23....86...4.2.39..45.........19...8.2......	159673842467298513238145967946387251723951486581462739394526178675819324812734695	23	0.0
531	532	3....9....64..2...92..........7.6.1.53.4...9........57671.9...5........9.....127.	315649728764582931928137546492756813537418692186923457671294385243875169859361274	25	1.1
532	533	3.......7.568.........3..4..4.97.....1.6..42.98..5......9...........2.6......635.	391465287456827193278139546642971835715683429983254671569348712837512964124796358	23	0.0
533	534	..1..23.4.2...8..17....3...56.2..4....7..619.....4..3...2............6.....16..59	951672384324958761786413925569231478437586192218749536642395817195827643873164259	25	2.2
534	535	.8.......3.16.....2...5.1..7..3.6.4...34......6.1....7..7.4..3.19.....6.......28.	589213476341679852276854193712386945953427618864195327627948531198532764435761289	24	1.1
535	536	82...1.3..4.9..........7........2.7....35...1...4....2415...7....7...6..6....3..8	829641537741935286563287194934162875276358941158479362415896723387524619692713458	23	0.0
536	537	2...1..4.5.....2...7.5....3..72.98.....3...2...9.7..6......3...94.......6..8.7..5	293716548581934276476582193367249851154368927829175364715423689948651732632897415	24	1.9
537	538	...3..8..8.12..5.3.........4.9.....2....2.1...6......9.9.6.8.....3....5...2.5.41.	956374821841296573327185694419567382738429165265831749594618237183742956672953418	23	0.0
538	539	.1.2......69..1..........48....192.....62...5.9....7........8.7..6.5..3.8...46...	518234679469871523237965148753419286184627395692583714345192867926758431871346952	23	0.0
539	540	...8..27.....1....582..............564....7...284..3.13..9..1....9...42......65..	431859276976312854582647913193278645645193782728465391357924168869531427214786539	24	1.7
540	541	..1...........34.6.27.1..93..98.....4.6..21.......4.6..92..5.4.......2...7..9....	341659728985723416627418593259861374436972185718534962192385647863147259574296831	24	0.0
541	542	...7......62.9......8.32..95.....8.7...4.36..2.....5...83..1....94.2..3.6........	951746328362198475478532169536219847817453692249687513783961254194825736625374981	24	0.0
542	543	..5......8..36...4..7.5.1...9..8..6.23.....7...14.9.....3..6........2....7.9..3..	345291687819367524627854193594783261238615479761429835483576912956132748172948356	23	1.7
543	544	....3..2...9....18......9643.....7....5..7..2...12....1.824........9....24.5...8.	481639527769452318532718964326984751815367492974125836198243675657891243243576189	24	0.0
544	545	5....6..886.3..129.9..2.3..2..6..83...84......5........8.29...1....4..6.1.3......	532916478867354129491728356219675834678439215354182697786293541925841763143567982	27	1.2
545	546	.........7.......1...26.7.5..87....36...4.5.74.2.8.9...346.....159..4.........2..	945817362726435891381269745518796423693142587472583916234678159159324678867951234	25	0.0
546	547	5...289...6...92.....7....66...3..7.......1..3....7.4....59.....9..4....842......	573628914468319257219754836624931578987465123351287649736592481195843762842176395	23	2.2
